timestamp,tracker_pos_x,tracker_pos_y,tracker_pos_z,tracker_rot_roll,tracker_rot_pitch,tracker_rot_yaw,tracker_rot_quat_x,tracker_rot_quat_y,tracker_rot_quat_z,tracker_rot_quat_w,S_70_0_x,S_70_0_y,S_70_0_z,S_70_1_x,S_70_1_y,S_70_1_z,S_70_2_x,S_70_2_y,S_70_2_z,S_70_3_x,S_70_3_y,S_70_3_z,S_70_4_x,S_70_4_y,S_70_4_z,S_70_5_x,S_70_5_y,S_70_5_z,S_70_6_x,S_70_6_y,S_70_6_z,S_70_7_x,S_70_7_y,S_70_7_z,S_71_0_x,S_71_0_y,S_71_0_z,S_71_1_x,S_71_1_y,S_71_1_z,S_71_2_x,S_71_2_y,S_71_2_z,S_71_3_x,S_71_3_y,S_71_3_z,S_71_4_x,S_71_4_y,S_71_4_z,S_71_5_x,S_71_5_y,S_71_5_z,S_71_6_x,S_71_6_y,S_71_6_z,S_71_7_x,S_71_7_y,S_71_7_z,S_72_0_x,S_72_0_y,S_72_0_z,S_72_1_x,S_72_1_y,S_72_1_z,S_72_2_x,S_72_2_y,S_72_2_z,S_72_3_x,S_72_3_y,S_72_3_z,S_72_4_x,S_72_4_y,S_72_4_z,S_72_5_x,S_72_5_y,S_72_5_z,S_72_6_x,S_72_6_y,S_72_6_z,S_72_7_x,S_72_7_y,S_72_7_z,Patch,Area
1754581506,0.226039141,0.175613642,0.07745868,-92.96684702,-72.62622421,-176.8887423,-0.423479317,0.573055708,-0.566294144,-0.414226187,-112.2,-28.2,-34.24,-99.2,29.2,-44.57,-67.6,-28.4,-38.11,-109.8,-5.4,-26.81,-116.4,28.2,-25.19,-84,25,-52.97,-90.6,8.2,-52.97,-18.2,21.2,-65.25,-105.6,-7.8,-27.46,-78,21.4,-35.53,-65.4,-31,-69.12,-103.6,19.8,-42.96,-86,-29.2,-48.77,-91.6,-32,-43.61,-87.6,-20.4,-70.41,-48.8,22.8,-36.82,-173.8,-38.8,-45.22,-143.6,-56.8,-79.14,-83.6,-86.8,-28.42,-69.4,-70,-58.14,-180.2,-32.4,-52.65,-222.2,-207.6,66.22,33.8,-268.8,112.08,58.4,-60.2,-28.75,o,7
1754581521,0.225992948,0.175694108,0.077438354,-92.97173622,-72.64834059,-176.8731996,-0.423644116,0.572936653,-0.566250256,-0.414282296,-111.8,-27.8,-34.56,-99.4,29.2,-44.25,-67.8,-28.8,-37.79,-109.6,-5.4,-27.13,-116.8,27.8,-25.19,-85,25.2,-52.65,-90.4,7.8,-52.65,-17.8,21.2,-65.25,-105.8,-7.8,-27.78,-78,22.2,-35.21,-65.6,-31.2,-69.77,-103.6,19.8,-43.61,-86,-29,-49.42,-91.4,-32.6,-43.61,-86.8,-20.6,-69.44,-49.6,22.6,-37.15,-174.4,-38.4,-44.25,-143.2,-56.8,-79.46,-83,-86.8,-29.39,-70,-70.2,-58.46,-180,-32.6,-52.33,-222.6,-208.2,66.22,34,-267.8,112.08,58.6,-60,-29.07,o,7
1754581534,0.226026684,0.175570011,0.077511668,-92.99567843,-72.64365671,-176.8372333,-0.423715216,0.572940158,-0.566276584,-0.414168758,-111.4,-28.2,-34.56,-99,29.6,-44.57,-67.6,-28.6,-38.44,-109.8,-5.4,-27.46,-116.4,27.8,-25.19,-84.4,24.4,-52.65,-90.8,7.8,-53.3,-18,21,-65.25,-105.4,-7.8,-27.46,-77.8,22.2,-35.53,-64.8,-31.8,-70.09,-103.2,19.6,-42.31,-86.4,-29.2,-48.77,-90.8,-32.4,-43.93,-86.6,-20.4,-69.12,-49.2,22.8,-36.82,-173.8,-38.6,-44.57,-143.6,-56.8,-78.81,-83,-86.8,-28.75,-70,-70,-57.82,-179.8,-31.8,-53.62,-222.4,-207.8,66.22,33.6,-268.6,112.08,58.2,-59.6,-29.07,o,7
1754581549,0.225736529,0.176358581,0.076835632,-93.08113509,-72.64925216,-176.7633479,-0.423802324,0.573067414,-0.566097205,-0.414148806,-112,-28.4,-34.56,-98.6,29.2,-44.25,-67.8,-28.8,-38.76,-110,-5.2,-26.81,-116,28,-25.52,-84.2,24.8,-52.33,-90,8,-52.65,-18.4,21.2,-65.57,-105.6,-7.8,-27.46,-77.6,22,-35.53,-64.4,-31.6,-69.77,-103.4,19.4,-43.61,-85.8,-29,-49.1,-91.4,-32.6,-43.93,-87.2,-20.2,-69.44,-49.4,22.6,-37.15,-174.2,-39,-41.34,-153,8.6,-28.75,-96.6,27.8,-26.49,-112,-2.6,-41.99,-179.4,-32.2,-52.65,-222.4,-208,66.22,34,-268,112.73,58.6,-60,-29.39,o,7
1754581563,-0.046027452,-0.006027937,0.514720798,-90.84040871,-63.27539065,-179.8185294,-0.369139838,0.60583311,-0.598177583,-0.37267354,-111.2,-26.8,-31.98,-98.6,32.6,-41.02,-68.4,-25.2,-33.92,-110.6,-2.4,-23.58,-115,32.8,-19.06,-83.2,31.8,-45.87,-90.4,15.6,-46.19,-19.4,28.2,-58.79,-100.6,2,-17.44,-75.6,37.8,-25.19,-66.2,-14.8,-58.79,-107,31.6,-34.56,-74,-8.8,-34.88,-82,5.4,-27.46,-93.2,20.8,-53.3,-58.4,33.6,-5.17,-139,0,-27.78,-105.2,36.4,-73.97,-100.4,23,-26.16,-112.2,-2.6,-41.34,-92,22,-40.38,-87.4,3.2,-36.18,-53.4,10.2,-54.26,-56.2,40.4,-48.13,x,0
1754581576,-0.046043485,-0.005826712,0.51447618,-91.00100075,-63.27216677,-179.7737283,-0.368837583,0.606537226,-0.597484106,-0.372939813,-111.2,-26.8,-31.98,-98.8,32.2,-40.7,-68.6,-25.6,-33.92,-111.2,-2.2,-23.26,-114.4,32.4,-19.38,-82.6,31.8,-45.87,-91,15.6,-46.51,-19.6,27.8,-58.79,-100.8,2.2,-18.09,-75.2,38,-24.55,-66.2,-14.2,-58.79,-106.6,31.4,-34.88,-74.2,-8.4,-34.56,-82.2,5.4,-27.78,-92.8,20.8,-52.33,-58,32.6,-4.85,-138.8,0,-26.81,-105.6,37,-73.64,-100.4,22.8,-26.49,-112.2,-2.4,-41.99,-91.6,21.4,-40.38,-87,3.6,-36.18,-53.4,10.4,-54.59,-56.8,40.4,-48.13,x,0
1754581590,-0.046071261,-0.005846262,0.514357448,-91.24634471,-63.27389711,-179.5397908,-0.369287295,0.607056757,-0.596940341,-0.372519981,-111.6,-27,-32.3,-98.6,32.2,-40.38,-68.4,-25.6,-34.88,-111,-2.2,-23.26,-114.2,32.4,-19.38,-83.4,31.6,-45.22,-91,16.2,-45.87,-19.8,28.2,-59.11,-101.2,2.4,-17.77,-75.2,37.6,-24.55,-66,-14.6,-58.14,-107.2,31.8,-33.92,-74.4,-8.6,-33.92,-82.4,5.4,-27.78,-92.6,20.6,-52.97,-58,33,-5.49,-139.4,-0.2,-27.13,-105.8,36.6,-72.68,-100,23,-26.81,-112,-3.4,-40.7,-92,21.4,-39.73,-86.8,3,-35.85,-54,10.6,-54.91,-55.8,40,-47.8,x,0
1754581604,-0.046055228,-0.005825758,0.514307022,-91.22339439,-63.22831505,-179.536893,-0.369140909,0.60707785,-0.597216272,-0.372188299,-111,-26.6,-31.98,-98.8,32.4,-41.02,-69,-25.8,-33.92,-110.8,-2,-23.26,-115,32.4,-19.7,-83,31,-46.19,-91.2,16,-46.51,-19.6,27.8,-59.43,-101,2.4,-17.77,-75.4,37.8,-25.19,-66.2,-14.8,-58.79,-107,32.2,-33.92,-74,-9,-34.24,-82,5.2,-27.78,-92.6,21,-52.65,-57.8,33.6,-5.17,-139,0.2,-27.13,-105.6,37,-73,-100.2,23.2,-26.16,-112.2,-2.2,-41.34,-92.4,21.2,-41.02,-86.6,3.2,-35.85,-53.4,10.2,-53.94,-56,40.2,-47.48,x,0
1754581618,-0.070798486,0.335449755,0.334028125,-79.85566009,-45.49027101,169.2464371,0.239721184,-0.617088285,0.68085367,0.313327327,-131.8,-26.6,-42.96,-164.6,32,-53.94,-291.6,-56.6,57.82,-332,-94.8,695.1,-133.6,37.4,-31.65,-141.2,46.4,-57.17,-251.4,109.6,6.46,-124.6,361.4,338.5,-114,9.4,-29.72,-108,59.4,-40.38,-127.8,62.2,-63.31,-140,219,7.43,-81.8,-2.2,-43.28,-98,21.2,-40.7,-113,59.2,-64.92,-58.6,63.6,-44.57,-143.4,5.2,-33.92,-112.6,47.6,-82.04,-108.6,41.2,-36.5,-116.8,25,-49.1,-91.6,21.6,-40.05,-86.8,3,-35.85,-57.2,20.2,-61.69,-56.4,53.2,-55.56,x,0
1754581629,0.329172939,0.085112333,-0.245186925,102.7273387,-75.89723975,-12.21852223,0.571604295,-0.447335741,0.425228976,0.540684375,-132,-26.8,-44.25,-164.6,31.6,-54.26,-291.6,-57,57.17,-332.2,-94.6,695.1,-133.8,37.8,-32.3,-141.8,46.8,-57.49,-251.8,109.8,6.46,-124.2,362,338.18,-114.4,9.4,-29.39,-107.8,59,-41.02,-127.8,62.4,-63.95,-140.4,218.6,7.75,-82.4,-1.8,-43.61,-97.8,21.4,-40.38,-113.4,60,-64.92,-58.8,63.4,-43.93,-143.8,5.4,-34.24,-113,47.2,-82.69,-108.2,41.4,-36.82,-116.8,24.6,-49.74,-94,25.2,-45.54,-90.8,9.4,-42.64,-57.4,20.2,-62.34,-56.6,53.2,-56.2,o,8
1754581639,0.32889387,0.084773898,-0.245378435,102.8289953,-75.91427099,-12.30682916,0.57166025,-0.447464112,0.425306434,0.540458059,-131.8,-27,-43.93,-164.8,31.8,-53.3,-291.6,-56.8,58.14,-332,-94.6,695.42,-133.8,37.2,-32.62,-141.8,47,-57.17,-251.8,110.6,7.11,-124.6,362.2,338.5,-114.4,9.6,-29.39,-108.4,59.4,-40.7,-128.2,62.2,-63.63,-140.2,219.2,7.11,-82.4,-2,-43.93,-98,21.2,-40.38,-112.6,59.6,-65.25,-59.2,64,-43.93,-144,4.8,-34.24,-112.8,47.4,-82.37,-108.2,41.2,-36.5,-116.8,25,-48.77,-94.4,25.2,-45.22,-90.6,9.6,-41.99,-57.4,19.6,-61.69,-56.8,53.2,-55.56,o,8
1754581652,0.214666009,0.175035715,-0.065917253,-93.48161277,-72.71302654,-176.731167,-0.422814065,0.574674858,-0.563991076,-0.415801728,-132.2,-27,-43.93,-164.2,32,-53.94,-291.8,-56.6,57.49,-332,-94.8,695.1,-133.8,37.6,-31.65,-142.2,47,-56.85,-251.6,110,6.14,-124.6,362.2,338.18,-114.4,9.4,-29.07,-108.4,59.4,-40.05,-128.2,62.4,-63.31,-140.2,219.4,7.43,-82.2,-2.2,-43.28,-97.8,21.2,-41.34,-112.8,59.2,-65.57,-58.8,64,-44.57,-143.6,5.4,-33.92,-113.2,47.8,-83.01,-108.4,41.4,-36.18,-116.4,24.4,-49.74,-94.4,25.2,-45.22,-90.8,9.2,-42.31,-57.2,20,-61.69,-57,53,-55.23,o,8
1754581662,0.214781284,0.175099254,-0.065832734,-93.38795978,-72.70641312,-176.7985027,-0.422785088,0.574488059,-0.564238853,-0.415753229,-132,-26.8,-43.93,-164.8,31.8,-53.62,-292,-56.8,58.46,-332.4,-94.2,695.74,-134,37.4,-31.65,-142,46.8,-56.85,-252,110,6.46,-124.2,362,337.86,-114,9.4,-29.39,-108,59.2,-40.38,-127.8,62.8,-63.95,-140.2,219.2,7.75,-81.8,-2,-42.64,-98.2,21.4,-40.7,-113.4,59.2,-65.25,-59.2,63.8,-44.25,-143.4,6,-33.59,-113,47.8,-82.37,-108.4,41,-36.5,-117,24.4,-49.1,-94.4,25.4,-45.54,-90.8,9.2,-42.64,-57.2,20.6,-62.02,-57,53.2,-55.88,o,8
1754581675,0.214421719,0.176300645,-0.067280412,-97.28482473,-72.57291003,-172.3132937,-0.430725973,0.577462715,-0.561192637,-0.407522664,-131.6,-26.2,-43.93,-164.2,31.8,-53.62,-291.8,-56.6,57.49,-332,-94.8,696.07,-134,37.8,-31.98,-141.4,46.6,-56.85,-251.6,109.6,6.46,-124.2,361.8,337.86,-114,9.8,-29.07,-108,59.8,-40.05,-127.8,62.8,-64.28,-140,219,7.43,-81.8,-2,-42.96,-98.4,21.2,-40.38,-113.4,59,-64.92,-59,63.6,-43.93,-143.2,5.4,-33.92,-112.8,48,-82.04,-108.2,41.4,-36.5,-116.8,24.6,-49.1,-94.6,25.2,-45.54,-90.8,9.2,-42.31,-57.4,20.2,-62.34,-57,53,-55.88,o,8
1754581688,0.215014428,0.174030662,-0.065046549,-92.82394253,-72.63764732,-177.527927,-0.420850847,0.574661224,-0.564652508,-0.416913053,-132,-26.8,-43.28,-164.6,32,-54.26,-291.6,-56.6,57.82,-331.8,-94.8,696.39,-133.4,37.8,-31.98,-141.4,47,-56.85,-252,109.8,7.11,-124.2,362.2,338.5,-114.2,9.4,-28.75,-107.8,59.4,-40.38,-128.2,62.2,-63.63,-140.2,219,7.75,-81.6,-2.2,-43.28,-98,21.4,-41.02,-113.4,59,-65.25,-59,63.4,-43.61,-143.6,5.2,-33.59,-112.6,47,-82.37,-108.4,40.8,-35.53,-116.4,24.2,-48.77,-94.4,25,-45.22,-91,9,-41.99,-57.2,19.8,-62.02,-56.8,53,-55.56,o,8
1754581702,0.214841217,0.174795508,-0.065559447,-92.92675979,-72.70584102,-177.2575533,-0.422156541,0.573910477,-0.564885178,-0.416311511,-131.8,-26.6,-43.93,-164.6,31.6,-53.62,-291.8,-56.8,58.14,-331.8,-95,695.1,-133.8,37.4,-31.98,-141.4,46.4,-57.17,-251.6,109.8,6.46,-124.6,361.2,338.18,-114.4,9,-29.72,-108,59.2,-40.38,-128.2,62.6,-64.28,-140.4,219.2,7.43,-82.2,-2.2,-42.96,-97.4,21.4,-40.7,-113.2,59.2,-65.25,-58.6,63.4,-44.25,-143.8,5.2,-33.59,-112.8,47.2,-81.72,-108.4,41,-35.85,-116.8,24.8,-49.42,-94.2,25.2,-44.9,-91,9.2,-41.67,-57.4,20,-62.34,-57,53,-56.2,o,8
1754581715,0.21482411,0.174773812,-0.065567136,-93.09311094,-72.69472274,-177.084715,-0.422365441,0.574136528,-0.564717754,-0.41601497,-132,-26.6,-43.93,-164.2,32,-53.3,-291.6,-56.6,58.46,-332.6,-94.8,695.74,-133.2,37.4,-31.98,-141.6,46.6,-57.49,-251.8,109.6,6.14,-124.4,361.4,338.5,-114.2,9.4,-28.75,-108.4,59.2,-41.02,-128.2,62.6,-64.6,-140.6,219.2,7.75,-81.8,-2.2,-42.96,-97.8,21.2,-40.38,-113,59.4,-65.57,-59.2,63.6,-44.9,-143.6,5.2,-33.59,-113,47.6,-82.37,-108.6,41.2,-36.5,-116.8,24.4,-49.1,-94,24.8,-44.9,-91.2,9.4,-41.67,-57.4,20,-62.34,-56.8,53,-54.59,o,8
1754581726,0.214792728,0.175044775,-0.065692186,-93.12049115,-72.7060443,-177.0640897,-0.422423029,0.574151529,-0.564616652,-0.416073011,-111.2,-26.4,-31.98,-98.8,32.4,-40.7,-68.8,-25,-34.24,-111.4,-2.2,-23.26,-114.6,32.8,-20.03,-83,31.4,-45.87,-90.6,15.6,-46.19,-19.4,29,-59.76,-101,2.4,-18.09,-75.4,38,-24.55,-65.8,-14.2,-58.79,-107.2,32.2,-34.56,-74,-8.4,-33.92,-82.2,5,-28.42,-92.8,21.2,-52.65,-58,33.2,-5.81,-139.6,0.2,-27.13,-105.2,37.2,-73.32,-100.4,23,-26.49,-111.6,-2.8,-41.67,-92.4,21.6,-39.73,-87,3,-35.85,-53,10.4,-54.26,-55.6,40.4,-48.13,o,8
1754581737,0.328507394,0.084614158,-0.245816529,103.3456291,-75.91646795,-12.90063757,0.571764381,-0.448519262,0.424539161,0.540076417,-111.4,-26.6,-32.3,-98.4,32.2,-41.67,-68.8,-25.2,-33.59,-110.8,-2,-23.58,-114,32.4,-19.38,-83.2,31.4,-45.54,-90.6,15.2,-46.19,-19.6,28.6,-59.43,-100.8,2.4,-17.77,-75,37.8,-25.52,-66.4,-14,-58.79,-107,32.4,-34.88,-73.6,-8.6,-34.56,-82,5.4,-27.46,-92.8,21.4,-52.65,-57.4,33.2,-4.85,-139,0.4,-27.13,-105.8,36.8,-73.32,-100.4,22.8,-26.81,-111.8,-2.6,-41.34,-91.8,21.6,-40.38,-87,3.4,-36.5,-53.2,10.4,-54.26,-55.8,40,-47.48,o,8
1754581750,-0.045601219,-0.007112503,0.502919912,-90.83659931,-63.96920906,-179.8171924,-0.372767189,0.603529981,-0.595967668,-0.376322542,-111.4,-27,-32.62,-99,32.4,-40.7,-68.6,-25.2,-34.56,-110.8,-2.4,-23.26,-114.6,32.8,-19.38,-83.2,31.6,-45.87,-90.6,15.8,-45.87,-19.8,28.8,-59.43,-101.2,2.2,-17.44,-75.2,37.6,-24.87,-66.2,-14.4,-58.79,-107.6,32,-34.56,-74,-8.8,-33.92,-82.2,5.2,-27.46,-92.6,21.2,-52.97,-58,33.6,-5.17,-139.4,0,-26.81,-105.2,37,-73,-100,23,-26.16,-111.8,-2.8,-41.67,-91.8,21.8,-40.7,-87.4,3.4,-35.53,-53.2,10.6,-54.91,-55.6,40,-48.45,x,0
1754581764,-0.045675367,-0.00664866,0.502272248,-90.98799002,-63.97169363,-179.674214,-0.373036303,0.603843623,-0.595631466,-0.376084893,-110.8,-26.6,-31.98,-98.6,32.4,-41.02,-68.8,-25.2,-33.92,-111,-2,-23.26,-114.4,33.2,-19.06,-83,31.4,-45.87,-90.4,15.6,-46.51,-19.6,28.8,-58.46,-100.6,2.4,-18.09,-75.2,37.6,-25.19,-66.2,-14.4,-58.79,-107.2,32.4,-34.24,-74,-8.4,-34.24,-82,5.4,-28.1,-92.4,21.2,-52.97,-57.2,33.4,-5.49,-139.2,0.2,-26.81,-105.2,37.4,-73.64,-100.6,23,-26.81,-111.6,-2.8,-41.67,-92,22.2,-39.73,-86.8,3,-36.18,-53.2,10.2,-54.59,-55.6,40.6,-48.13,x,0
1754581778,-0.045630902,-0.006514549,0.502157569,-91.08207256,-63.95596927,-179.6145858,-0.372960488,0.604190571,-0.595381907,-0.375998082,-111.2,-26.6,-32.3,-98.6,32.2,-41.02,-68.8,-24.8,-34.88,-110.6,-2.2,-23.26,-114.4,32.8,-19.7,-82.8,31.6,-45.87,-90.8,15.2,-46.51,-19.4,28.6,-59.11,-100.8,2.4,-18.09,-75.4,38,-24.87,-65.8,-14.4,-58.46,-107,32.2,-34.24,-73.8,-8.4,-33.92,-81.6,5.4,-28.1,-93,21.2,-53.3,-57.6,33.4,-5.17,-138.8,0,-26.16,-105.4,37.2,-73.32,-100.2,23.4,-26.49,-111.6,-2.4,-41.67,-91.6,22,-40.05,-87.2,3,-36.5,-53,10.2,-54.59,-55.8,40.4,-48.13,x,0
1754581792,-0.045631081,-0.006391168,0.502046227,-91.12587036,-63.97764719,-179.5815056,-0.373103289,0.604238461,-0.595189785,-0.37608362,-110.8,-26.8,-32.3,-99.2,32.4,-41.34,-68.8,-25.2,-34.24,-110.8,-2.2,-23.26,-114.4,32.6,-19.38,-83,31.6,-45.54,-90.8,15.6,-46.51,-19.6,28.4,-59.76,-101,2,-18.09,-75,38.2,-25.19,-66.4,-14.4,-58.46,-107.6,32.4,-35.21,-73.8,-8.4,-34.56,-82,5.2,-27.13,-92.8,20.8,-53.94,-58,33.4,-5.49,-139,0,-26.81,-105.6,36.6,-73,-100.4,23.2,-26.81,-111.8,-2.8,-41.34,-91.4,22,-41.02,-86.8,3,-35.85,-53.2,10.4,-54.59,-56,40.6,-47.48,x,0
1754581807,-0.064552039,0.330494225,0.35497582,-65.63731971,-56.96575984,166.2643531,0.340937859,-0.520886862,0.702461274,0.344944015,-111.4,-26.6,-31.65,-98.2,32.4,-41.34,-68.8,-25,-33.92,-110.2,-2.2,-23.26,-115,32.8,-19.38,-82.8,31.6,-45.22,-90.6,15,-45.87,-20,28.8,-58.79,-100.8,2,-18.09,-75.2,38,-24.87,-65.8,-14.6,-58.79,-107.4,32.6,-34.24,-74,-8.6,-33.59,-82,5,-27.78,-92.8,21,-52,-57.2,33.4,-5.49,-138.8,0,-26.49,-105.4,37.2,-73.32,-99.6,23.4,-26.81,-112.2,-2.6,-41.34,-91.8,21.6,-40.38,-87,3,-36.5,-53.2,10.4,-54.26,-56,40.2,-47.8,x,0
1754581815,0.194487512,0.177196741,-0.232513428,-97.84237647,-79.64013672,-172.0454712,-0.45993487,0.548387315,-0.536955507,-0.446553416,-111.4,-26.6,-32.62,-98.8,31.8,-41.02,-68.4,-25,-34.24,-110.6,-2.2,-23.26,-114.4,32.2,-20.03,-83,32,-45.54,-90.2,15.4,-46.51,-19.6,28.8,-59.43,-100.8,2.6,-17.77,-75.2,38,-24.87,-66,-14.4,-58.79,-107.2,32.2,-34.56,-74,-8.2,-34.56,-82.2,5.4,-27.46,-92.8,20.8,-52.97,-57.6,33.2,-5.49,-139.2,0,-27.13,-105.2,37,-73,-100,23.2,-26.49,-111.6,-2.8,-41.67,-91.8,21.8,-40.05,-87,3,-35.85,-53,10,-54.91,-55.6,40.2,-46.84,o,9
1754581830,0.194214523,0.177600503,-0.232943714,-98.89146302,-79.74886867,-171.0399428,-0.461100905,0.548761483,-0.535496461,-0.44664326,-111,-27,-31.98,-98.8,32.4,-40.05,-68.8,-25.2,-34.88,-110.6,-2.2,-22.93,-115.2,33.2,-19.38,-82.6,31.6,-45.22,-90.2,15.6,-45.87,-19.6,28.8,-60.08,-100.8,2.4,-17.44,-75,37.6,-24.55,-65.6,-14.4,-57.82,-106.8,32.4,-35.53,-73.6,-8.4,-33.92,-82,5.4,-27.46,-93,20.8,-52.97,-58,33.2,-4.52,-139,0,-26.49,-105.4,36.8,-73.32,-100,23.2,-26.49,-112.4,-2.8,-41.34,-91.8,21.4,-40.38,-86.8,3,-36.18,-53.8,10.6,-54.91,-56,40.4,-47.8,o,9
1754581852,0.194147199,0.17787993,-0.232863605,-99.12544676,-79.7665692,-170.9069372,-0.460896561,0.549238018,-0.534837105,-0.447058359,-111.4,-26.2,-32.3,-98.2,32.4,-40.7,-88.2,-73.8,-72.03,-119.2,-78.2,-65.89,-132.2,22.2,-41.34,-126,-3.8,-81.07,-171.6,-91.4,-95.29,-74.8,-211.6,-106.59,-127.8,-6,-44.25,-157.4,1,-70.74,-336,-195.6,-91.41,-355.4,-871.8,193.15,-106.6,-10.2,-63.95,-195.8,-2,-76.55,-625.8,-9,-11.95,-493.8,-219,3221.93,-169.2,8,-53.94,-197.6,71,-117.25,-410.8,203.6,-31.98,-112.2,-2.6,-41.02,-91.8,21.6,-40.7,-87,3,-36.5,-53.2,10.4,-54.59,-56,39.8,-47.8,o,9
1754581867,0.194159627,0.1776371,-0.232823372,-99.30396738,-79.77547818,-170.7809087,-0.460839671,0.54952313,-0.534444435,-0.447236193,-121,-35.2,-47.8,-117.8,10.8,-65.57,-88.4,-73.6,-71.71,-119.2,-78,-66.86,-132.2,22,-41.34,-126.2,-4.4,-80.75,-171.6,-91.8,-95.61,-75,-211.4,-106.91,-128,-6.6,-45.22,-157,0.8,-71.06,-335.8,-195.6,-91.09,-355.4,-871.2,192.83,-106.8,-10.2,-64.92,-195.4,-1.8,-76.23,-625.6,-9.2,-11.95,-494,-219.4,3219.99,-168.4,7.4,-54.91,-197.6,70.8,-116.93,-411,203.8,-32.3,-514.8,1158.8,395.35,-112,33.4,-64.6,-138.8,38.8,-72.03,-156.8,134.6,-101.1,-92.6,334,-86.24,o,9
1754581882,0.194133103,0.17751646,-0.232939303,-99.23700092,-79.76304831,-170.8286601,-0.460822506,0.549459936,-0.534619018,-0.44712281,-120.8,-35.6,-47.48,-117.6,11.6,-65.89,-88.4,-73.4,-71.71,-119.4,-78.2,-65.89,-133,22,-41.02,-126.4,-4.2,-81.4,-171.4,-91.2,-95.29,-75.2,-211.6,-106.27,-128.4,-6.4,-44.9,-157.6,0.8,-71.06,-336.2,-195.6,-91.09,-355.4,-871.8,193.15,-107,-9.6,-64.28,-195.6,-1.6,-76.55,-626,-9,-11.95,-494.2,-219.6,3221.6,-168.6,7.8,-54.91,-197.4,71,-116.28,-410.6,204,-31.98,-514.4,1158.8,396,-112,33.4,-63.95,-138.4,38.4,-71.38,-156.8,134.4,-101.42,-92.6,334,-85.6,o,9
1754581897,0.194088995,0.177607179,-0.232922852,-99.31775712,-79.77018357,-170.8003992,-0.460671283,0.549690155,-0.534319141,-0.447354054,-121.2,-35,-47.48,-117.6,11.2,-66.22,-88.4,-73.8,-71.71,-119.6,-78,-66.54,-133,21.6,-41.67,-126.4,-4.2,-81.72,-171.8,-92,-95.93,-74.6,-211.4,-106.27,-128.4,-5.8,-45.54,-157.4,0.4,-71.06,-336.2,-196,-91.41,-355.4,-871.4,192.51,-106.4,-10.2,-64.6,-195.6,-2.2,-76.23,-625.4,-9.8,-11.95,-493.6,-219.4,3221.6,-168.8,7.8,-54.91,-197.6,71.4,-116.93,-411.2,203.4,-32.3,-515,1159.6,396.64,-112,33.6,-64.28,-138.6,38.8,-71.38,-157,135,-100.78,-93.6,333.6,-85.6,o,9
1754581910,0.194158286,0.177770138,-0.232998729,-99.36875613,-79.78285571,-170.7234372,-0.460891721,0.549560182,-0.534334433,-0.447268452,-120.6,-34.6,-47.48,-117.2,11.4,-65.57,-88.4,-73.6,-71.06,-119.4,-77.8,-66.22,-132.6,21.8,-40.7,-126.2,-3.8,-81.72,-171.4,-91.6,-95.29,-75,-211.2,-106.27,-128.2,-6.6,-44.9,-157.6,0.8,-71.06,-336.2,-195.8,-90.76,-355.6,-871.6,193.15,-106.8,-9.8,-64.28,-195.4,-1.8,-76.87,-626,-9.2,-11.31,-494,-219,3221.6,-169,7.6,-55.23,-197.4,70.8,-116.28,-410.8,204,-31.98,-514.4,1159.2,396,-111.8,33.4,-64.28,-138.6,39,-71.38,-156.8,134.6,-100.78,-93.2,333.8,-85.6,o,9
1754581926,0.194134563,0.177661657,-0.23293364,-99.41022273,-79.79197815,-170.7004977,-0.460876115,0.549619241,-0.534195952,-0.447377355,-120.8,-35,-47.16,-117,11.6,-65.89,-88,-73.8,-72.03,-119,-78.4,-66.54,-132.2,22.2,-40.7,-126,-3.8,-81.07,-171.8,-91.4,-95.93,-74.4,-211.2,-106.91,-127.8,-6.2,-44.9,-156.8,1,-70.74,-336,-195.4,-90.44,-355.4,-871.8,192.83,-106.4,-10.2,-63.95,-195.2,-1.8,-76.23,-625,-9.2,-11.31,-494.2,-219.8,3220.96,-168.6,7.8,-54.26,-197.8,71.2,-116.93,-410.8,203.6,-32.3,-514.4,1159.2,396,-111.8,33.6,-63.63,-138.6,38.8,-71.38,-156.8,134.2,-100.13,-92.8,333.8,-85.6,o,9
1754581940,0.194115698,0.177687407,-0.232937932,-99.43486377,-79.78830835,-170.6966488,-0.460783778,0.549735527,-0.534104503,-0.447438758,-120.4,-34.8,-46.51,-116.8,11.2,-66.22,-88,-73.6,-71.71,-119.4,-78,-66.54,-132.6,21.8,-41.02,-126.2,-4,-81.07,-171.6,-91.4,-95.93,-75.2,-211,-106.27,-128.8,-6,-44.9,-157.4,0.6,-71.06,-336.6,-196.2,-91.41,-354.8,-871.8,193.15,-106.4,-10.6,-63.95,-195.6,-2.2,-76.23,-625.4,-8.8,-12.27,-494.2,-219.2,3220.96,-168.4,7.6,-54.59,-197.6,70.8,-116.93,-410.8,204,-32.62,-514.2,1159,396.64,-112,33.4,-63.95,-138.4,38.6,-71.38,-157.2,134.2,-100.78,-92.8,334,-86.24,o,9
